,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,908932.0,4209.462438344955,1484,1054,1.4079696394686907,1.720850404650733,19.494939137181944,151.7393265625,170.67760416666667,145.224965625,107.12196563616077,87.46967397981419,111.48077571028817,153.70518772117205,0.9916179258839141,0.5722930312664525,7.42174469274625
0,832327.0,4188.030983090401,1486,1053,1.4112060778727444,1.879979863683384,21.072971939304082,154.36459739583333,174.8382296875,148.97773541666666,111.35240438341742,88.54296803936585,115.43442322247294,104.99981483048074,0.9945542806010905,0.6223415525331822,6.59055741045171
0,774247.5,4128.557901859283,1451,1066,1.3611632270168856,1.9977668639550015,22.01491170330512,160.6537515625,176.39079635416667,156.97755677083333,108.1659307790136,89.94664892417467,110.86869478477972,150.47732606634295,0.9921022337772518,0.6417292140943237,6.293570371471043
0,883334.5,4112.048231482506,1448,1052,1.376425855513308,1.7244837601157885,19.142171689250677,150.49918177083333,176.292490625,144.98293385416667,109.36988774413105,81.69733564393407,113.32900758088154,105.80377200500669,0.9939285983686696,0.5955669043183687,6.979853127173714
0,891146.0,4434.173119544983,1569,1098,1.4289617486338797,1.933198376023682,22.063602657808357,150.09062864583333,171.91371197916666,143.68787135416667,111.76094696797145,89.57897123896672,115.12538596198472,201.4512478023247,0.98967493783311,0.5939159258887762,7.103307037047573
0,789655.0,4121.663454771042,1461,1033,1.4143272023233302,1.9112308539805358,21.51333130847669,163.96190104166666,181.9845609375,158.54911822916668,110.44691979978909,89.64142976830625,114.2914714935002,166.1739821810057,0.9914307633514213,0.6385962103342393,6.424540190252276
0,577351.5,3574.151697039604,1378,726,1.8980716253443526,1.7327884313109085,22.126140407448638,23.678794270833333,50.60027395833333,12.618224479166667,41.29126913243339,76.8314282775933,27.802565754905793,24.6763345824525,0.9969107958816477,0.7422531398510148,4.564456643529139
0,623062.5,3626.5293333530426,1343,810,1.6580246913580248,1.745940415287391,21.108179365103922,22.3523,45.58902604166666,15.0000375,37.89140029030335,66.03236980348284,30.528946288021924,33.004430716532426,0.9968755484787899,0.7177969322244759,4.8454991650681905
0,665850.0,3706.747589945793,1407,775,1.8154838709677419,1.6376436134264474,20.63524471813313,25.83528125,48.82654427083333,18.279344791666666,41.60953057173398,67.03867260834733,36.07533477304633,23.768131742522478,0.9977994308697185,0.7091688329976591,5.074197092670417
0,686268.5,3799.8430441617966,1444,799,1.8072590738423029,1.6812020368121223,21.03958896592921,28.990897395833333,55.2361484375,20.012963541666668,43.61413945467415,73.96700113098598,34.09845716311691,26.265748917655007,0.9971544210627533,0.7039305282820774,5.143328612749578
0,805928.5,3889.2643949985504,1439,884,1.6278280542986425,1.5783980837009735,18.7688827659072,40.479394791666664,69.68505677083333,28.876741666666668,52.09752379760531,82.06191342664125,39.588612920993654,33.147500083129,0.9959130562603374,0.6462572842357355,6.011789805142563
0,757701.0,3810.8796186447144,1394,877,1.5895096921322691,1.613483418921184,19.16693190031646,37.41060260416667,64.91971979166667,27.240797916666665,50.332674369114166,80.31813691556947,38.63876093473577,33.02130622014202,0.9958976870835231,0.6628255987914702,5.670663500268379
0,675771.0,3707.541528701782,1307,902,1.4490022172949002,1.7445465993657614,20.34100928724131,30.413484895833335,54.60359739583333,20.927574479166665,45.43519795327647,73.74586551176674,34.95001042951343,23.44630796283554,0.9973861578916733,0.7057284922372165,5.0700488358661975
0,592377.5,3511.097872853279,1324,779,1.699614890885751,1.7411127195074088,20.81073010496655,25.8643609375,48.339661979166664,17.842394270833335,41.62992395129437,71.93178454018609,32.22819088993831,20.087181500341085,0.9975698873136809,0.743800525092953,4.413574675485409
0,835049.5,3912.9212474823,1454,873,1.6655211912943872,1.5200799473564142,18.335383338351125,43.8036,74.68838541666666,33.40875208333333,53.521775134036176,84.94042634459433,42.93736900592576,36.00094568978205,0.995144762632842,0.626784973057926,6.176930708019546
0,581066.0,3457.375005364418,1338,715,1.8713286713286714,1.64640505553586,20.571573500632645,22.9078359375,46.287340625,14.7915578125,38.870215100143476,69.94174330254101,28.994498854673015,20.344331159314418,0.9977252747294353,0.7479984555307693,4.394894456642414
0,778478.5,3779.666415333748,1365,854,1.598360655737705,1.4974209307000772,18.35102473761557,40.67755625,73.72008020833333,26.1320875,54.17975687494438,88.82109380843556,37.918264203204394,30.119937948059874,0.9958951343730189,0.6488059887745166,6.048934818322882
0,747917.5,4032.0928225517273,1420,925,1.5351351351351352,1.756209742384688,21.737387518908378,37.44891770833333,67.51981770833333,24.629123958333334,50.05711026933283,83.88920755208487,36.059222105841144,22.02207525292297,0.9970482472539589,0.6797769881425962,5.447883556558734
0,758411.5,3999.406532764435,1414,934,1.5139186295503213,1.7413712740379068,21.090466869659597,38.66436927083333,76.16727447916666,21.902748958333333,52.79456316146076,94.12426389695935,34.224605253163894,30.26870413620994,0.9952460222884639,0.6605231870278019,5.780744478373246
0,908202.5,4190.342603802681,1500,1003,1.4955134596211366,1.6565688819398758,19.333762170048896,39.64233229166667,76.1382234375,27.6055375,47.02469752093487,80.1071341887049,36.47284426978185,41.74436124247667,0.9955298425915483,0.5983201455047247,6.624260041586916
0,811666.0,3922.6542263031006,1443,858,1.6818181818181819,1.5253737374732956,18.957571438416267,41.975970833333335,74.3884203125,26.46514375,53.00083838463448,86.44623946524044,37.092614769769185,27.41892116961785,0.9963209436829438,0.6518043112655885,5.944951368746537
0,757085.5,3976.484740614891,1426,960,1.4854166666666666,1.8081973568375038,20.885924895329627,36.01926770833333,70.884990625,19.923665625,49.81688133811088,87.61306833250006,33.53408667157236,43.82407115519578,0.9940952660701899,0.6579289869739647,5.785380298166391
0,817616.0,4081.639070391655,1467,995,1.4743718592964825,1.785269613119117,20.37604144359657,33.007143229166665,79.99394010416667,14.741317708333334,48.243731344895444,93.74541871165492,29.866302833298775,61.31482177582711,0.9922575269194366,0.61937936368787,6.466496223169857
0,808873.5,4023.562945961952,1467,980,1.4969387755102042,1.7773607368766562,20.01432706117585,180.22470885416666,225.29461666666666,163.4008703125,87.75922585756082,36.00448373378501,105.77614459305909,51.479705930079405,0.9925180614958196,0.6282010037823369,6.284330038021844
0,916238.0,4191.320311546326,1489,1045,1.4248803827751195,1.698254165402439,19.173147101496323,51.0867375,89.71606770833333,34.53299270833333,56.78034958047627,93.30967406502081,40.62841126731634,27.629186154603335,0.9956644737375064,0.6093037984708705,6.566572199482086
0,767998.5,4042.5192283391953,1316,1082,1.2162661737523106,1.8540557045358812,21.27863753834431,38.655403125,69.10184895833333,27.3955015625,51.96757084625381,84.80753956703785,39.31767904244721,29.977264422522737,0.9960765491691926,0.6679300228109463,5.786260502370476
0,790269.0,3945.3304191827774,1430,921,1.5526601520086862,1.666559108354244,19.696624967610965,42.53286666666666,73.36354635416667,27.221924479166667,55.297159624076194,87.76806541952419,37.83623465900615,32.05608149355276,0.9953805669523489,0.6532202342548937,5.886848544767794
0,755987.5,3822.102925658226,1317,877,1.5017103762827821,1.5278149440301592,19.323693545627634,31.18016666666667,60.46374375,22.256293229166666,43.493265275755284,75.25146706117661,34.1014212455754,32.336658725945625,0.9966503630214992,0.6683059585669608,5.640631838931193
0,749279.0,4188.443109154701,1435,1018,1.4096267190569745,1.9496475945542315,23.413248841386856,35.14602135416666,64.49048645833334,24.030146354166668,47.63709551295041,80.22859218685184,35.12289615658847,22.65053434739194,0.9972517873652803,0.6818138728765929,5.435885439221351
0,899068.0,4184.242097854614,1479,1011,1.4629080118694362,1.6631322658575325,19.473367902604455,44.842659895833336,81.04840520833334,27.944678125,52.27899095864538,86.03739918790626,36.54056797916729,30.455615792077882,0.9962107500820077,0.6115112884079171,6.544314115110394
0,872142.5,4201.1365439891815,1463,1068,1.3698501872659177,1.7915466795850448,20.23700056039164,40.018858333333334,76.98154895833333,28.394452604166666,49.01323216945193,84.50338401863398,38.14292453442578,36.096802591381916,0.9956628615988808,0.6226751181050856,6.354151289923002
0,840849.0,3999.2471491098404,1442,947,1.5227032734952481,1.6240418909935077,19.021224690358416,42.009152604166665,77.31235677083333,25.763772916666667,52.090645974115866,87.32305540716925,35.14923650626619,28.819636186207568,0.996237641438143,0.6352832905032831,6.191881176824813
0,862311.0,4171.756818532944,1463,988,1.4807692307692308,1.6762444176173097,20.182457318735477,171.24737083333332,205.889028125,158.35895416666668,90.72424368406608,52.4622436539012,103.43541981709927,51.04189365436471,0.9947071151484148,0.6070116901523286,6.609167189802845
0,915991.5,4381.631930112839,1498,1043,1.436241610738255,1.7057079678141118,20.959472190499977,163.1112,204.6744484375,146.54753854166665,95.36068358680814,51.93655995973346,111.20670070528006,47.667722230328664,0.9953229272225046,0.5901858317473501,6.911022274295721
0,875272.0,4266.859409451485,1495,1094,1.36654478976234,1.8685962763575208,20.800493126736228,31.015688541666666,68.07362395833333,16.3236953125,47.430968838,76.68845503570118,31.684781178411697,88.1754021808681,0.9924877279686556,0.5905440105636759,6.972305148977924
0,947347.0,4141.320308923721,1492,1020,1.4627450980392156,1.6064229896753777,18.10375068597258,165.77558229166667,210.24954947916666,146.672671875,87.3217338724092,44.08839085144692,105.19375428547826,41.38999602034859,0.9948538147176421,0.5753284157003214,7.037786473262151
0,900838.5,4228.259347915649,1440,1064,1.3533834586466165,1.7008154069791643,19.846151239357635,42.66956354166667,80.88952135416666,27.451605729166666,50.903606006405234,86.03253061578694,38.01335932486392,39.82455489158849,0.9950946473509446,0.6036261791202162,6.610958894874171
0,973730.0,4281.805592894554,1509,1070,1.4102803738317757,1.6581906688712478,18.828483394106257,159.296196875,204.615528125,140.85015729166668,93.21683508601278,48.974900577598575,109.80111048066765,49.7188280774725,0.9947365319145661,0.5654483337030631,7.150230900897435
0,841562.5,4173.2542979717255,1468,1015,1.446305418719212,1.7705399183067212,20.694899589203988,171.74773697916666,204.77078385416667,161.34667708333333,93.38662071449251,56.40641548046038,103.96269299509106,40.49144682974686,0.996160660548199,0.6272101354888415,6.333126882547507
0,871301.5,4173.964972376823,1467,1054,1.3918406072106262,1.7746072972444096,19.995355902209116,170.7732421875,212.61686614583334,154.9049875,92.13124974933112,47.843634161756114,108.2316224475307,39.5313966453135,0.995567423869525,0.6184236755227916,6.459078635820322
0,945563.5,4155.430918812752,1445,1025,1.4097560975609755,1.5663940073828992,18.26170968002148,39.3352921875,80.73219322916667,22.719413020833333,46.77504256281516,82.11293337818955,33.82219550780162,34.159267002499135,0.9964273971240598,0.589541481806052,6.879916412683523
0,857676.5,4095.313165307045,1426,1029,1.3858114674441204,1.7108478546398322,19.554680490764536,43.322990104166664,72.44726041666667,32.125542708333334,52.49992447213714,80.792615411278,40.510994848457116,31.975642043074778,0.9961702369501547,0.6245055471152814,6.265673119832879
0,970208.0,4405.781203866005,1513,1082,1.3983364140480592,1.6873350869091988,20.006955226445243,163.16867239583334,204.4699515625,147.86651302083334,91.14563270151993,50.00843223905413,104.1757488747848,92.37807342682336,0.9900227276435318,0.5448926612205097,7.574325848336615
0,925307.5,4138.567998766899,1433,1052,1.3621673003802282,1.6292054263042286,18.51032773474489,164.01495677083332,205.60400833333333,147.12432447916666,91.84754790969745,49.09320471239642,107.95267708963833,43.15150549904306,0.9953662097891862,0.5886497045114616,6.849556011124584
0,792853.0,4133.75681746006,1451,1019,1.423945044160942,1.8648715461756467,21.552476216773506,175.19032708333333,219.5944515625,159.90992760416665,92.26209921545804,40.56683023555912,108.7888064524992,48.395556687033604,0.993942715280463,0.6343585618479102,6.228776052306488
0,926128.0,4199.913239836693,1485,1084,1.3699261992619927,1.7381398683551301,19.046256264960725,172.5572359375,218.1175984375,149.61110989583332,86.45216324822333,41.340992220736524,107.64734692217321,60.38895171838398,0.9917633986563389,0.5735554407391776,7.0711208020477265
0,909247.5,4318.165981292725,1528,1060,1.441509433962264,1.7813411639845036,20.507680738185982,165.16955104166667,203.2663546875,151.322440625,95.07247929401511,54.14655881718569,107.46172377565426,64.12300915876193,0.9938462430702135,0.5838290345254511,7.045178606592056
0,910929.5,4289.3821432590485,1446,1045,1.383732057416268,1.6588221152130873,20.197829986743855,166.34008020833335,205.44653072916665,151.84614947916666,92.07630890232785,50.836923152571046,106.33383909060369,37.901300988611354,0.9960449006667537,0.6040773205296062,6.687290184882359
0,844460.0,4201.967936635017,1442,997,1.4463390170511534,1.7024773227861592,20.90866890143849,175.33040364583334,216.96799479166665,157.17618385416668,86.83273381067174,40.25943906713025,105.30602826494325,62.42711516717601,0.9916485169172977,0.605843946449749,6.6120651159316175
0,849739.0,4188.01670217514,1423,1052,1.352661596958175,1.7617127141392828,20.64102494730492,42.9639125,71.07603854166666,33.587525,51.488383780800596,79.74497748300627,41.89862184238333,33.43816807234002,0.9959933459469366,0.630339509193104,6.157150769708478
0,853948.5,3956.7690143585205,1402,993,1.4118831822759315,1.6302926932947361,18.33368292465845,178.5506859375,218.13832291666668,158.89779427083334,82.5849458745503,39.30730601750846,102.36961810909236,43.55413310863075,0.9936984008902714,0.6088818917378569,6.620875478571387
0,39.5,24.242640614509583,8,7,1.1428571428571428,1.4177215189873418,14.878623391500495,177.85098177083333,219.9465421875,162.0732328125,84.72957411994082,37.933801234735874,100.95589877194391,44.46902576556701,0.9935269273465633,0.6159163764544242,6.489558917172016
0,843937.0,4244.3842359781265,1458,1074,1.3575418994413408,1.855460774915663,21.346140224471284,167.79378020833335,207.6201265625,154.2220890625,97.44192178582165,52.92733046578091,110.9880675028213,58.752087603066926,0.9944029962770645,0.6139795668773351,6.558346194185022
0,948997.5,4372.4603526592255,1498,1068,1.402621722846442,1.6858463799957324,20.14590084333925,169.84790052083332,209.03536927083334,153.4351640625,85.82589815057345,46.13020795524174,100.61884609779226,69.72543185639942,0.9914146604235141,0.5624317119213775,7.3121749593831655
0,874971.5,4340.626874804497,1505,1035,1.4541062801932367,1.780257985545815,21.533320418179397,42.898127083333335,71.409196875,30.744078125,52.85373008983236,78.63495962092279,40.10350636470454,39.584393191287276,0.9957098053423744,0.6133456226404791,6.52715067525122
0,858221.0,4218.962878346443,1430,1013,1.4116485686080948,1.6878985715800476,20.74016805562356,173.11442239583334,214.0274640625,157.4626859375,89.11744033924839,44.29963768893718,105.09458176821366,54.310822090163384,0.9934061926903268,0.6088456428190788,6.604464844314627
0,17.5,16.242640614509583,5,6,0.8333333333333334,1.7142857142857142,15.07562137897807,173.23498385416667,212.30836614583333,158.73668229166665,92.76928075531852,47.930917599004935,107.62898165898969,61.49292348498325,0.9932908241143833,0.621057908734485,6.442959136684159
0,903420.0,4247.438062548637,1466,1055,1.3895734597156397,1.7119722831019901,19.969372047538158,43.36226875,81.19797864583333,27.2958953125,51.320625938987135,85.96778788555031,37.14295750634574,32.9744896667829,0.995947195096106,0.6145897942563752,6.550968960626494
0,933974.5,4158.994413256645,1459,1048,1.3921755725190839,1.6371239257602856,18.520028683331276,168.12821354166667,214.62040885416667,149.19640729166667,88.216757506937,41.33508919287389,105.31301372381489,51.99744724220796,0.9932324770326165,0.5769229933013288,7.119692836575163
0,790814.0,4179.982212901115,1457,1008,1.445436507936508,1.8571446635997846,22.094008578717254,174.60266041666668,211.46468177083332,161.82127708333334,93.1034803458255,49.77239044429509,106.942492333274,40.82739384763692,0.9956977329496572,0.6397527081235524,6.145098949440633
0,750009.0,3945.105017185211,1339,1015,1.3192118226600986,1.8120915882342745,20.75155577682391,15.425628645833333,50.483786979166666,8.78825625,40.305950154536866,65.47394192740317,33.27751521299334,23.966871297173597,0.9984023114739211,0.7003208235698617,5.583831078325539
0,142.5,45.55634880065918,15,13,1.1538461538461537,1.368421052631579,14.56407660384085,12.841517708333333,48.885686979166664,4.597269791666666,30.99759689994635,65.79470441370968,25.131777880224973,23.57011867392665,0.9982878212229926,0.704805129120925,5.185398941971794
0,38454.5,3035.410697579384,1176,822,1.4306569343065694,25.138072267224903,239.60051757217911,4.2829734375,5.2136046875,4.262034375,27.772276090785862,30.83211263263751,28.93408043990657,6.3130806125375,0.9930798955256472,0.9718886432457539,0.6347659857190426
0,47365.5,3443.601605653763,1349,890,1.5157303370786517,25.347774223854916,250.3592703225169,5.937165625,6.7306609375,5.803994270833333,32.591642553595214,35.17312515304704,32.89470942745405,5.006057197907484,0.9946992015641285,0.9664027969248217,0.7446435920357891
0,48002.0,3450.4472731351852,1362,869,1.567318757192175,24.656847631348693,248.0227154011507,4.52386875,5.441627083333334,4.386197395833333,27.256447289117467,30.442291304930805,27.492774240254807,5.422211488149482,0.995316187407048,0.9690066707417803,0.6893219054470039
0,46746.0,3328.3884032964706,1295,882,1.4682539682539681,24.433962264150942,236.98646650405232,4.538627604166667,5.459080208333333,4.436986979166667,27.22739418979589,30.76378281132403,27.542416458241345,5.096144026989087,0.9948878391792646,0.9705615575144689,0.6591726707889038
0,52925.5,3632.135653734207,1423,946,1.5042283298097252,25.434960463292743,249.26376523844303,5.049739583333333,6.5419588541666664,4.179817708333333,28.4680076455516,34.67625673456147,26.519846243114515,5.930811296705025,0.9933374274099969,0.9661383871883834,0.7313225912816804
0,61693.0,3575.775241971016,1380,974,1.4168377823408624,21.787236801582026,207.2547708993383,5.202843229166667,6.624015625,4.767428645833333,28.465612074399775,33.16022376155539,28.00482907841172,5.376529792868183,0.996376657254427,0.9624059426834453,0.8330190571202537
0,59014.5,3316.346766233444,1289,877,1.4697833523375143,19.155512628252378,186.36362036291118,5.211041666666667,6.939241666666667,4.3611375,28.330929523489495,35.02546343209846,26.58120675632989,4.245066477717171,0.9961412521525348,0.964591715187098,0.7724328798893816
0,59399.0,3812.8778413534164,1462,1058,1.3818525519848772,26.040775097223857,244.75222534190624,5.708916145833333,7.364213020833334,4.865059895833333,30.11375509149725,36.576138829679046,28.47438236492796,5.606379054402315,0.9943304626331474,0.9625289756644545,0.8045596251545228
0,58007.5,3784.576310276985,1453,1059,1.3720491029272899,26.526345731155455,246.91665471378286,5.000384895833333,6.69155625,4.644034895833333,28.71087956822332,33.8300778393984,28.95365531383067,5.863979244786197,0.9958824492802797,0.9628953327553783,0.8265984129056171
0,46165.5,3310.4543882608414,1274,916,1.3908296943231442,25.278270570014406,237.3874052432111,4.517876041666667,5.9505484375,3.9730890625,27.047275841517425,33.1659065950583,26.098778492915635,4.7073333491767455,0.994320775470988,0.9695840535739171,0.6731247027754304
0,69690.0,3634.2605311870575,1405,980,1.433673469387755,19.757497488879324,189.52288145421198,5.5628609375,7.498884375,4.8735890625,28.57160464959113,35.316291371764684,27.209451252503797,5.737503904454986,0.9959109410168558,0.9583758338960212,0.8837665428157067
0,70320.0,3879.93164396286,1464,1103,1.3272892112420671,22.963481228668943,214.07664337065333,6.080086458333334,7.955908854166666,5.520911979166667,30.62409010064666,36.826244324870096,30.337175870084874,5.41238817617454,0.9961287025225952,0.9574037433236353,0.9135903352341299
0,66977.5,3639.993520140648,1426,944,1.5105932203389831,20.098450972341457,197.820952210308,5.365728125,7.5258453125,4.7172890625,28.44561714228133,35.812036642421745,27.93242265653514,4.241104878718161,0.9969823542502274,0.9602232570255309,0.8764204557915768
0,51228.0,3627.456487417221,1395,1003,1.390827517447657,27.312895291637385,256.8603218572906,4.878320833333333,6.283422395833333,4.2480296875,27.855438360645724,33.71917532749537,26.52504134310229,5.349129429928059,0.9939875561935703,0.9669711683964965,0.7189034383363001
0,44339.0,3583.088976264,1380,980,1.4081632653061225,30.50136448724599,289.55381519259794,3.586867708333333,4.896819791666666,3.0338791666666665,23.858315501824173,29.07164898449934,22.804498690727655,8.418084471516034,0.9915522225059493,0.9711535281259983,0.6313140749117989
0,55622.0,3563.9762642383575,1372,972,1.4115226337448559,23.975836899068714,228.36156218860162,5.1210640625,6.624556770833333,4.5448546875,28.332909590943924,34.169426182054046,27.274429522271234,3.8470852451916464,0.9963583891978514,0.9655151760400665,0.7627783984127681
0,52627.5,3715.7235391139984,1423,1037,1.3722275795564127,28.039542064509998,262.3457587596952,5.087480729166667,6.1180348958333335,4.580643229166666,28.48133715949547,32.623147497738444,27.590914280542705,5.456245513913689,0.9945427268816592,0.9667838625110652,0.7256226670911711
0,61752.0,3822.132649898529,1464,1070,1.3682242990654205,25.367275553828215,236.5704429560233,5.788684895833334,7.499686458333334,4.995665625,30.035566514094302,36.714564760142416,28.383922550243017,6.077796099789488,0.9941446689798505,0.9606889522464264,0.836052347302681
0,61972.5,3592.5519416332245,1367,1032,1.324612403100775,22.764032433740773,208.26059063830976,5.574835416666667,6.936463541666667,5.2902484375,29.234064991212115,34.344350860587426,29.140036946448124,5.718783886857283,0.99532941568436,0.9624143762063508,0.8253186942891528
0,54468.0,3817.9905146360397,1467,1062,1.38135593220339,28.603106411103767,267.6259743308139,5.078434375,6.541174479166667,4.412558854166667,28.213243254255953,34.21847401678317,26.756467420750493,6.576483767438402,0.9929558955244026,0.9652236036357987,0.747000617510672
0,53937.5,3546.880802154541,1384,933,1.4833869239013933,23.940152954808806,233.23964634423993,5.102455208333334,6.321639583333333,4.830942708333334,28.328318333373634,33.40286156122604,28.079201523081146,5.381957691729595,0.9941172091824917,0.9663363730732142,0.7339861727134545
0,43131.5,3460.5132842063904,1353,905,1.4950276243093923,28.38911236567242,277.64284085109256,4.551560416666667,5.3097526041666665,4.533780208333333,27.558718842351286,30.720261919240066,28.25290806458442,5.374669178531623,0.9934982316385182,0.9711824934970916,0.6394364366407759
0,52074.5,3596.6452964544296,1391,979,1.4208375893769152,26.150783972961815,248.4105922958026,4.707207291666666,6.2843984375,3.9873291666666666,27.096787815716212,33.69861536361073,25.51852956007295,4.78361937994721,0.9947263084235353,0.9673019227473296,0.7137251417358266
0,43059.0,3520.069645047188,1376,915,1.5038251366120219,29.239880164425557,287.765398778017,4.279376041666667,5.211568229166667,3.616469791666667,26.534571672047225,30.5470225265667,24.701448683818025,5.5659954217872,0.9935612752513804,0.9708921994210298,0.6384626115053924
0,51347.0,3414.0006464719772,1280,1006,1.2723658051689861,25.077998714627924,226.99282166652537,4.7009328125,6.279652083333334,3.9648958333333333,26.994624907961335,33.788055041127905,24.944391862817923,4.850053452924344,0.9943153438914554,0.9680586636263694,0.692892272640577
0,48146.5,3364.9741792678833,1316,879,1.4971558589306029,24.02592088729191,235.17911431027312,4.251804166666667,5.692422395833334,3.522384375,25.602042498174168,31.990333365407665,23.83574923613879,4.5566680510633315,0.9944893110348348,0.9699892982382489,0.6481760556215929
0,44176.0,3525.8930011987686,1366,949,1.4394099051633298,29.344757334299167,281.4179974624787,4.444880729166667,5.5332515625,3.5918041666666665,26.830558980373773,32.11485786011296,24.161741239060504,4.983982161038412,0.9924855917281885,0.9719532959557449,0.6141942115164751
0,55891.5,3839.7478765249252,1480,1059,1.3975448536355053,28.042188883819545,263.7908045995844,4.977771354166666,6.2878828125,4.128082291666667,27.68920207619699,33.00371323879734,25.551435056924447,6.707359690691884,0.9939694063191863,0.96522121402617,0.7592187111766954
0,54264.5,3876.517425298691,1494,1071,1.3949579831932772,29.486570409752233,276.9285140127411,5.1750682291666665,6.457144791666667,4.941394791666666,28.65076741574245,33.79600090207103,28.721079889392925,5.544615804281001,0.9941178548606401,0.9656651944904271,0.7399660379358249
0,47788.5,3442.430035710335,1347,892,1.5100896860986548,25.142534291722903,247.9743986683126,4.372258854166667,5.604034895833333,4.454853125,26.571027727420077,31.159071138922737,27.826976668507804,5.229476537236666,0.994940619201069,0.9690065047802978,0.6896021299551711
0,50601.0,3628.9224594831467,1419,944,1.5031779661016949,26.472520305922806,260.2533194391654,4.599531770833333,5.681891666666667,4.2047640625,27.038149489223485,31.176364591972522,26.567068260339546,6.537972288008234,0.9938981946981155,0.9680233084806257,0.7030762339156429
0,62210.5,3699.532615184784,1448,967,1.4974146845915202,22.50771172069024,220.0037223750969,5.5644864583333336,7.362639583333333,4.928699479166666,29.232312883121146,36.16320165570151,28.218156187666878,4.773278842817822,0.9954554281783801,0.9623292423500254,0.8093784948817776
0,51329.5,3742.9539479017258,1451,1015,1.4295566502463055,28.692369884764123,272.9366983140906,4.928959895833334,6.184783854166667,4.4610828125,28.166895179141893,33.00252902604191,27.60546062441001,5.9001135764890265,0.9942462368053804,0.9665383848600997,0.7327745775110082
0,55717.5,3600.8707082271576,1381,1004,1.3754980079681276,24.884892538251,232.71449468063628,4.859261458333333,6.650377604166667,4.182346354166667,27.21831422261896,34.655648711542455,25.61095754089034,5.012876059182981,0.9946203389737169,0.9655545310050517,0.7426582254934835
0,55614.5,3772.208814263344,1449,1041,1.3919308357348703,27.12258493738144,255.86059999471473,4.823123958333333,6.737074479166667,3.7740171875,27.156994576889733,34.9674217406907,24.123429914316784,5.719309426758944,0.9941545183511238,0.964601038363665,0.758715200986968
0,57891.5,3825.380384325981,1471,1045,1.4076555023923445,26.553034556022904,252.77519298663864,5.342272395833334,6.997308854166667,4.565621875,28.827042608366035,35.3353669994653,27.044109205663542,5.070230034837682,0.9950091518618119,0.9633975749517769,0.7896234787710034
0,56726.5,3398.0036185979843,1335,873,1.529209621993127,20.545159669642935,203.54558437423418,4.826135416666666,6.0556859375,4.240073958333333,27.10812027139337,31.71339391745804,25.863095045409068,5.795530363556911,0.9955116454870814,0.9646197308453915,0.7680399797974875
0,55070.5,3560.3265478610992,1354,1016,1.3326771653543308,24.980052841357896,230.1763217585555,5.495178125,6.632938541666666,5.139440625,29.56137011018242,34.17360443155124,29.09831735648587,5.781035121697814,0.9938804289590323,0.9645852700246299,0.7600751186024429
0,52992.0,3756.711328625679,1456,1016,1.4330708661417322,27.915458937198068,266.3209542312899,4.4682125,6.029759895833333,3.8656098958333334,26.060213308410287,32.47677710807781,24.590372401017767,5.484279406160772,0.9943831902239813,0.9673370085537116,0.7032650751090084
0,53834.5,3413.057440519333,1333,896,1.4877232142857142,22.185921667332288,216.38468068402938,4.728081770833334,6.09699375,3.7859463541666667,27.00578089266223,32.422623395361754,24.69434479573963,4.477471385694565,0.9960542461815443,0.9664599364503978,0.739341751269421
0,48693.0,3649.6331092119217,1425,963,1.4797507788161994,28.182182243854353,273.54695401507155,4.2619140625,5.327030729166666,3.69615,25.76849245935883,30.10858887991397,24.430858585386773,6.526499075127407,0.9933481051543792,0.9697346474827706,0.6528178555645142
0,53103.5,3617.934638261795,1410,956,1.4748953974895398,25.383637613339985,246.48942248127724,5.017954166666667,6.264068229166667,4.106139583333333,28.19605891014855,33.182037980402036,25.75233262115329,5.837759596596378,0.9943945002456592,0.9661819864812795,0.7415194963696634
0,51067.5,3455.4107056856155,1385,823,1.6828675577156744,22.32055612669506,233.80551515086432,4.0527546875,5.707340104166667,3.3213307291666667,24.698425151490554,31.528555949956488,22.854344298914523,5.473267027687763,0.9945480268424836,0.9688872330218924,0.6746612433812778
0,46688.0,3491.962002515793,1385,865,1.6011560693641618,25.66023389307745,261.1762899891644,4.395238541666667,5.615718229166666,3.6699645833333334,26.573194494863564,31.687431063695243,24.845734534129083,6.09307300884206,0.9930715358135208,0.9696987604022453,0.6612454881558777
0,58763.0,3780.3681819438934,1460,1025,1.424390243902439,25.466705239691642,243.200374233,5.163164583333334,6.709022916666667,4.544953125,28.313745598538258,33.83811689875254,27.314651136643732,5.654299493930218,0.99556706008107,0.9630714125771638,0.8117556637197134
0,55380.0,3817.5397391319275,1487,1016,1.4635826771653544,27.280462260743953,263.1565485708101,4.799486458333333,6.3851109375,4.115616145833333,27.22212539436028,33.377703736975654,25.76510342034337,6.364639362713319,0.993969828802935,0.9647926504482391,0.7455723693013243
0,49659.5,3487.660474061966,1382,872,1.584862385321101,24.26734058941391,244.94357740883692,4.60624375,5.977341666666667,3.8623958333333333,26.724926075181525,32.8545258034049,24.470042622084893,3.9407642964383163,0.9950791306015384,0.9694641596392182,0.6605366057228912
